Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Section)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	School	Class
78	assign-filtered	4b97ab29063b76af3731c9cbb1d40fa4	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:45:44	US/Eastern	16	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					365	Delete Box							CMU	Intro to Philosophy - Harrell
79	assign-filtered	bc43ebd362e64d785ff8fa428184d728	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:46:12	US/Eastern	28	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					345	Reposition Box	PosX: 2238; PosY: 2574						CMU	Intro to Philosophy - Harrell
80	assign-filtered	8a4c1f29e402b68dec566fe164c8dd15	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:46:13	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					345	Reposition Box	PosX: 2216; PosY: 2560						CMU	Intro to Philosophy - Harrell
81	assign-filtered	f45aadfd5e12f884f8f0ba102e9226f4	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:46:17	US/Eastern	4	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					326	Reposition Box	PosX: 2551; PosY: 2325						CMU	Intro to Philosophy - Harrell
82	assign-filtered	cab65d2620b321852dd7e28f13dc8187	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:46:20	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					345	Reposition Box	PosX: 2219; PosY: 2320						CMU	Intro to Philosophy - Harrell
83	assign-filtered	8584a9f5ac93886e36ad52a245c5c739	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:46:28	US/Eastern	8	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					391	Create Relation							CMU	Intro to Philosophy - Harrell
84	assign-filtered	11badb0720844e21012890ee7a2e1059	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:46:46	US/Eastern	18	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					345	Reposition Box	PosX: 2478; PosY: 2361						CMU	Intro to Philosophy - Harrell
85	assign-filtered	cfd7c3c348fdf88024f31caa813835ce	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:46:49	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					350	Reposition Box	PosX: 2480; PosY: 2543						CMU	Intro to Philosophy - Harrell
86	assign-filtered	e77b5a4ef4775ee5a2729cf8fbfe0112	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:46:51	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					399	Create Relation							CMU	Intro to Philosophy - Harrell
87	assign-filtered	f98d8c5cfd9b1fb006b32d69c785fe1a	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:46:51	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					345	Reposition Box	PosX: 2392; PosY: 2403						CMU	Intro to Philosophy - Harrell
88	assign-filtered	ce677001a9fd5a04b8dd055097e1d29a	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:47:01	US/Eastern	10	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					299	Reposition Box	PosX: 2228; PosY: 2152						CMU	Intro to Philosophy - Harrell
89	assign-filtered	cc37b19ba41e3689277dc4524652049e	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:47:21	US/Eastern	20	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					406	Create Relation							CMU	Intro to Philosophy - Harrell
90	assign-filtered	f35e06fa6fddbc48721081ed17fea313	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:48:41	US/Eastern	40	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					411	Reposition Box	PosX: 2622; PosY: 2376						CMU	Intro to Philosophy - Harrell
91	assign-filtered	e2b7896a7318bfbe06a36ca21316fcd1	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:48:41	US/Eastern	40	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					411	Resize Box	Width: 218; Height: 128						CMU	Intro to Philosophy - Harrell
92	assign-filtered	e0262c8874a9552c469c3ccd4e9ff11e	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:49:09	US/Eastern	28	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					434	Create Relation							CMU	Intro to Philosophy - Harrell
93	assign-filtered	94defa2a6072d27ae40e658ea4ca1747	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:49:46	US/Eastern	37	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					443	Create Relation							CMU	Intro to Philosophy - Harrell
94	assign-filtered	57a5ffb94ecb34360de84e694a343951	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:51:02	US/Eastern	76	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					299	Reposition Box	PosX: 2554; PosY: 2130						CMU	Intro to Philosophy - Harrell
95	assign-filtered	2ed09052e58e1db91819d5cf50f2411e	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:51:04	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					299	Reposition Box	PosX: 2448; PosY: 2127						CMU	Intro to Philosophy - Harrell
96	assign-filtered	bb50f707bd94c39fd918805a88de8500	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:53:28	US/Eastern	144	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Create Box							CMU	Intro to Philosophy - Harrell
97	assign-filtered	f6e9bdb909c58266c3e40a6a8e19a6f4	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:53:36	US/Eastern	8	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Reposition Box	PosX: 2584; PosY: 2265						CMU	Intro to Philosophy - Harrell
98	assign-filtered	84f8c36b4eb39aaf9394ed39858f7418	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:54:34	US/Eastern	58	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Modify Text							CMU	Intro to Philosophy - Harrell
99	assign-filtered	be1739b62a03b9086c31106380c51b97	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:54:43	US/Eastern	9	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					514	Create Relation							CMU	Intro to Philosophy - Harrell
100	assign-filtered	189292f779b2b8b5a3173d3dd14daa6f	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:55:01	US/Eastern	18	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Reposition Box	PosX: 2437; PosY: 2259						CMU	Intro to Philosophy - Harrell
101	assign-filtered	52a88e278fbd2402fdc36d7599fe9918	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:55:05	US/Eastern	4	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					299	Reposition Box	PosX: 2447; PosY: 2078						CMU	Intro to Philosophy - Harrell
102	assign-filtered	c603538414489752a1495011e0977ed3	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:55:07	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Reposition Box	PosX: 2443; PosY: 2230						CMU	Intro to Philosophy - Harrell
103	assign-filtered	04f1aa1486ebaf8ec1846d9e60aee118	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:55:32	US/Eastern	25	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Modify Text	There never was a miraculous event established on full evidence						CMU	Intro to Philosophy - Harrell
104	assign-filtered	1e26b5fbabde28729e035bd01bf0a224	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:55:35	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					299	Reposition Box	PosX: 2442; PosY: 2043						CMU	Intro to Philosophy - Harrell
105	assign-filtered	05cfd074d90d096b06b9fbe2de1f9777	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:55:40	US/Eastern	5	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					519	Create Relation							CMU	Intro to Philosophy - Harrell
106	assign-filtered	e978c5862a89504686a1a533714b62a1	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:55:45	US/Eastern	5	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					299	Reposition Box	PosX: 2441; PosY: 1968						CMU	Intro to Philosophy - Harrell
107	assign-filtered	f94ba13f98acb6252089e24ec642739a	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:55:47	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Reposition Box	PosX: 2439; PosY: 2195						CMU	Intro to Philosophy - Harrell
108	assign-filtered	4431157a327f9a77ce887f05a89c9ca8	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:55:49	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Reposition Box	PosX: 2433; PosY: 2169						CMU	Intro to Philosophy - Harrell
109	assign-filtered	8d0b251d0263c1e6cb854a1244964697	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:55:56	US/Eastern	7	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Reposition Box	PosX: 2435; PosY: 2130						CMU	Intro to Philosophy - Harrell
110	assign-filtered	a679cc25d8ea1b81f8ce9870ef809833	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:55:57	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Reposition Box	PosX: 2436; PosY: 2105						CMU	Intro to Philosophy - Harrell
111	assign-filtered	503b0b2c6a58e61b36582c298b36d332	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:23	US/Eastern	86	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					299	Reposition Box	PosX: 2436; PosY: 1911						CMU	Intro to Philosophy - Harrell
112	assign-filtered	9363325819ddc7d473eff3349f45f606	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:26	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Reposition Box	PosX: 2432; PosY: 2068						CMU	Intro to Philosophy - Harrell
113	assign-filtered	5c49f6ee8ebbb61e96e9c9c1b6bbd31e	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:29	US/Eastern	1.5	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Reposition Box	PosX: 2432; PosY: 2068						CMU	Intro to Philosophy - Harrell
114	assign-filtered	0bd84168627cd04ddd3444c919621dd5	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:29	US/Eastern	1.5	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					503	Resize Box	Width: 233; Height: 129						CMU	Intro to Philosophy - Harrell
115	assign-filtered	7f7c119a5cb71204cb887ccf47dba9cf	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:33	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					299	Reposition Box	PosX: 2436; PosY: 1911						CMU	Intro to Philosophy - Harrell
116	assign-filtered	d61d4ffb4d6abfeab4c7d5ac96858dd0	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:33	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					299	Resize Box	Width: 227; Height: 122						CMU	Intro to Philosophy - Harrell
117	assign-filtered	5d7d0d16d6509bc8c6b5b9b171059b88	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:36	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					520	Reposition Box	PosX: 2396; PosY: 2237						CMU	Intro to Philosophy - Harrell
118	assign-filtered	c842733ed99db7836b3121130ae68fb5	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:40	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					520	Reposition Box	PosX: 2396; PosY: 2237						CMU	Intro to Philosophy - Harrell
119	assign-filtered	f98731bc83693141508200026d2bdb50	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:40	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					520	Resize Box	Width: 225; Height: 120						CMU	Intro to Philosophy - Harrell
120	assign-filtered	8a9fa43a01a7e152ddd065ccb96d46e7	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:43	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					520	Reposition Box	PosX: 2422; PosY: 2238						CMU	Intro to Philosophy - Harrell
121	assign-filtered	8e4fc4f32f21e90b17168c9ea05ca9ab	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:44	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					520	Reposition Box	PosX: 2431; PosY: 2238						CMU	Intro to Philosophy - Harrell
122	assign-filtered	50cbd9f4b29ffb0d2399b9d3deb9135f	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:55	US/Eastern	11	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					317	Reposition Box	PosX: 1887; PosY: 2606						CMU	Intro to Philosophy - Harrell
123	assign-filtered	c0852e77cb30b8bbea7b68234d722d3d	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:57	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					326	Reposition Box	PosX: 2117; PosY: 2612						CMU	Intro to Philosophy - Harrell
124	assign-filtered	583c4c9aa64827058af681189ac95f61	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:57:59	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					326	Reposition Box	PosX: 2139; PosY: 2596						CMU	Intro to Philosophy - Harrell
125	assign-filtered	83422e4c56709889dfbf19616f252e95	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:58:01	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					326	Reposition Box	PosX: 2142; PosY: 2610						CMU	Intro to Philosophy - Harrell
126	assign-filtered	e3e961087c4d553d9880f03509a0d738	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:58:02	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					326	Reposition Box	PosX: 2146; PosY: 2602						CMU	Intro to Philosophy - Harrell
127	assign-filtered	4751a341489166397c68b9bbf886497a	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:58:03	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					326	Reposition Box	PosX: 2148; PosY: 2607						CMU	Intro to Philosophy - Harrell
128	assign-filtered	da3ef580e6a122aa75dd9e45a1b098b9	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:58:08	US/Eastern	5	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					350	Reposition Box	PosX: 2421; PosY: 2585						CMU	Intro to Philosophy - Harrell
129	assign-filtered	2f386cc945de8d0520c4e36544f67641	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:58:09	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					549	Create Relation							CMU	Intro to Philosophy - Harrell
130	assign-filtered	82c3e36afcb4639234f3577910e4f5c6	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:58:10	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					350	Reposition Box	PosX: 2407; PosY: 2606						CMU	Intro to Philosophy - Harrell
131	assign-filtered	564b8908f7d104efa8502f31af9054a3	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:58:11	US/Eastern	1	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					350	Reposition Box	PosX: 2411; PosY: 2593						CMU	Intro to Philosophy - Harrell
132	assign-filtered	520bb8c09659819d35fed8b5f27ac82d	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:58:14	US/Eastern	3	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					414	Reposition Box	PosX: 2683; PosY: 2600						CMU	Intro to Philosophy - Harrell
133	assign-filtered	eae351b8112b9896af9b66e7ac763155	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B-475264858	2016-01-29 14:58:16	US/Eastern	2	ATTEMPT				01	Assign01-gB	1	2016-01-29 14:40:52					401	Reposition Box	PosX: 2750; PosY: 2746						CMU	Intro to Philosophy - Harrell
134	assign-filtered	76a7cf70d5390f71f34df91d8352afde	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:07:14	US/Eastern	0	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					692	Create Relation							CMU	Intro to Philosophy - Harrell
135	assign-filtered	af33a42df2a2c8c58f71cfb616e1c3e2	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:07:14	US/Eastern	0	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					693	Create Relation							CMU	Intro to Philosophy - Harrell
136	assign-filtered	e938d9247c108cc7d545fa517954ac0d	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:08:02	US/Eastern	48	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					433	Delete Relation							CMU	Intro to Philosophy - Harrell
137	assign-filtered	5ff131ad958398154dd240aaa4bbf2f3	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:10:29	US/Eastern	29.4	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					696	Create Relation							CMU	Intro to Philosophy - Harrell
138	assign-filtered	4e36101f513fe9133968e1d523ee8036	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:10:29	US/Eastern	29.4	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					697	Create Relation							CMU	Intro to Philosophy - Harrell
139	assign-filtered	1c10d654b7df046edaf59c5f35310d1a	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:10:29	US/Eastern	29.4	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					698	Create Relation							CMU	Intro to Philosophy - Harrell
140	assign-filtered	d2e1c3ed19c08de3cde98420c60a58f9	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:10:29	US/Eastern	29.4	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					699	Create Relation							CMU	Intro to Philosophy - Harrell
141	assign-filtered	85de42a14993d02081d02a978be02131	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:10:29	US/Eastern	29.4	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					700	Create Relation							CMU	Intro to Philosophy - Harrell
142	assign-filtered	1eb970f28011e0b08fa178a727755660	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:11:30	US/Eastern	30.5	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					703	Create Relation							CMU	Intro to Philosophy - Harrell
143	assign-filtered	d4cae79f0c942e86e192c71fbc9b39ed	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:11:30	US/Eastern	30.5	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					704	Create Relation							CMU	Intro to Philosophy - Harrell
144	assign-filtered	8a79893fb3f3c5e4c9d27b2fc49bda3f	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:11:39	US/Eastern	9	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					706	Create Relation							CMU	Intro to Philosophy - Harrell
145	assign-filtered	e08364089be0034598440195a0a62e52	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:11:48	US/Eastern	9	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					702	Delete Relation							CMU	Intro to Philosophy - Harrell
146	assign-filtered	528f242021673d19a61fbee734743214	Stu_0b0b9ced48a5d2001fb14b0656ee5876	2AE8F326713EA2A3A5A41A2353D6F93B2014957620	2016-01-29 15:11:58	US/Eastern	10	ATTEMPT				01	Assign01-gB	2	2016-01-29 15:07:14					705	Delete Relation							CMU	Intro to Philosophy - Harrell
147	assign-filtered	2bc03841e0554bd3e5f3c9e448dd5562	Stu_10ee306a3c3badcbb794e8c232c3b9f5	B62DF2124CA15F77DF40DA1A2ED4969B1915898427	2016-01-29 14:51:29	US/Eastern	0	ATTEMPT				01	Assign01-gC	1	2016-01-29 14:51:29					458	Create Box							CMU	Intro to Philosophy - Harrell
148	assign-filtered	f70e565b6a7f8e4b40df32568449d5fd	Stu_10ee306a3c3badcbb794e8c232c3b9f5	B62DF2124CA15F77DF40DA1A2ED4969B1915898427	2016-01-29 14:51:32	US/Eastern	3	ATTEMPT				01	Assign01-gC	1	2016-01-29 14:51:29					458	Reposition Box	PosX: 2326; PosY: 2386						CMU	Intro to Philosophy - Harrell
149	assign-filtered	05a14876fe6e149463fa5585fc3672e3	Stu_10ee306a3c3badcbb794e8c232c3b9f5	B62DF2124CA15F77DF40DA1A2ED4969B1915898427	2016-01-29 14:51:59	US/Eastern	27	ATTEMPT				01	Assign01-gC	1	2016-01-29 14:51:29					474	Create Relation							CMU	Intro to Philosophy - Harrell
150	assign-filtered	3b8f64595db25d30fcb4fe36fb331803	Stu_10ee306a3c3badcbb794e8c232c3b9f5	B62DF2124CA15F77DF40DA1A2ED4969B1915898427	2016-01-29 14:53:08	US/Eastern	69	ATTEMPT				01	Assign01-gC	1	2016-01-29 14:51:29					458	Modify Text	Even if there is an account to the miracle, it doesn't prove the miracle if the evidence isn't sufficient enough.						CMU	Intro to Philosophy - Harrell
